LNGG,Pacific,STOCK,USD,0.01,LINN Energy Inc (LNGG),LINN Energy Inc (LNGG)
UPLMQ,Pacific,STOCK,USD,0.01,Ultra Petroleum Corp (UPLMQ),Ultra Petroleum Corp (UPLMQ)
SD,NYSE,STOCK,USD,0.01,SandRidge Energy,SandRidge Energy
HK,NYSE,STOCK,USD,0.01,Halcon Resources Corporation Common Stock (HK),Halcon Resources Corporation Common Stock (HK)
MPO,AMEX,STOCK,USD,0.01,MIDSTATES PETROLEUM COMPANY,MIDSTATES PETROLEUM COMPANY
GDPP,Pacific,STOCK,USD,0.01,Goodrich Petroleum Corp (GDPP),Goodrich Petroleum Corp (GDPP)
