EPRT,2018-11-23,13.72,14.00,13.64,13.86,13.83,Stay Long
EQH,2018-11-23,19.58,19.70,19.44,19.59,19.58,Stay Long
ESRX,2018-11-23,94.53,97.02,92.95,96.81,95.59,Stay Long
ESTC,2018-11-23,63.80,67.14,63.34,66.07,65.52,Stay Long
ETSY,2018-11-23,43.80,45.76,43.78,45.27,44.94,Stay Long
EXPE,2018-11-23,112.60,113.72,112.02,113.14,112.96,Stay Long
EXTR,2018-11-23,6.01,6.28,6.01,6.18,6.16,Stay Long
EYE,2018-11-23,36.48,37.12,36.12,36.78,36.67,Stay Long
FAZ,2018-11-23,11.46,11.65,11.37,11.60,11.54,Stay Long
FBR,2018-11-23,18.56,18.62,18.46,18.55,18.54,Stay Long
FCN,2018-11-23,66.27,67.13,66.03,66.63,66.60,Stay Long
FDS,2018-11-23,226.51,229.90,226.51,228.33,228.25,Stay Long
FDX,2018-11-23,221.42,226.00,220.56,223.40,223.32,Stay Long
FFTY,2018-11-23,28.72,29.31,28.71,29.16,29.06,Stay Long
FFWM,2018-11-23,15.86,16.23,15.86,16.14,16.08,Stay Long
FIVE,2018-11-23,100.65,103.89,100.28,102.83,102.33,Stay Long
FIVN,2018-11-23,36.99,38.13,36.46,37.91,37.50,Stay Long
FNKO,2018-11-23,15.33,15.88,15.20,15.59,15.56,Stay Long
FOSL,2018-11-23,19.53,20.50,19.20,20.06,19.92,Stay Long
FOX,2018-11-23,48.30,48.75,48.28,48.66,48.56,Stay Long
FOXA,2018-11-23,48.75,49.11,48.64,48.94,48.90,Stay Long
FSLR,2018-11-23,42.06,43.85,42.06,43.34,43.08,Stay Long
FYX,2018-11-23,59.76,60.80,59.76,60.29,60.28,Stay Long
GH,2018-11-23,38.69,38.83,37.25,38.40,38.16,Stay Long
GIII,2018-11-23,39.44,41.74,39.44,41.20,40.79,Stay Long
GILD,2018-11-23,66.38,67.04,66.06,66.59,66.56,Stay Long
GLD,2018-11-23,115.76,115.88,115.59,115.77,115.75,Stay Long
GLOB,2018-11-23,52.00,53.20,51.57,52.50,52.42,Stay Long
GLW,2018-11-23,30.32,31.48,30.27,31.17,30.97,Stay Long
GMED,2018-11-23,50.33,51.71,50.15,51.47,51.11,Stay Long
GOOS,2018-11-23,65.00,68.17,64.76,68.04,66.99,Stay Long
GPMT,2018-11-23,18.59,18.77,18.53,18.69,18.66,Stay Long
GTES,2018-11-23,14.38,14.56,14.07,14.46,14.36,Stay Long
GWRE,2018-11-23,82.77,85.01,82.77,84.74,84.17,Stay Long
HACK,2018-11-23,34.35,35.00,34.35,34.78,34.71,Stay Long
HAS,2018-11-23,93.68,96.55,93.65,96.03,95.41,Stay Long
HCC,2018-11-23,22.70,22.71,21.52,22.19,22.14,Stay Long
HDB,2018-11-23,96.10,96.59,95.57,96.34,96.17,Stay Long
HEI,2018-11-23,80.90,83.25,80.66,82.33,82.08,Stay Long
HLF,2018-11-23,54.10,55.02,53.56,54.41,54.33,Stay Long
HLI,2018-11-23,40.50,41.18,40.50,41.00,40.89,Stay Long
