KTEC,NASDAQ,STOCK,USD,0.01,Key Technology,Key Technology
CMCO,NASDAQ,STOCK,USD,0.01,Columbus McKinnon Corporation Commo,Columbus McKinnon Corporation Commo
HOLI,NASDAQ,STOCK,USD,0.01,Hollysys Automation Technologies,Hollysys Automation Technologies
SSYS,NASDAQ,STOCK,USD,0.01,Stratasys,Stratasys
DDD,NYSE,STOCK,USD,0.01,3D Systems Corporation Common Stock,3D Systems Corporation Common Stock
MTLS,NASDAQ,STOCK,USD,0.01,Materialise NV American Depositary ,Materialise NV American Depositary
XONE,NASDAQ,STOCK,USD,0.01,The ExOne Company Common Stock,The ExOne Company Common Stock
ONVO,NASDAQ,STOCK,USD,0.01,Organovo Holdings,Organovo Holdings
